Name: 无线财经体育, URL: http://51.159.104.29:8080/action/index.m3u8, Date: 03-30-2024, Resolution: 1920x1080, Response Time: 201ms
Name: 翡翠台, URL: https://edge02.odtv.az/o8/bloomberg/playlist.m3u8, Date: 03-30-2024, Resolution: None, Response Time: 2519ms
Name: 翡翠台, URL: https://tmint-aus-samsungswedan.amagi.tv/playlist.m3u8, Date: 03-29-2024, Resolution: None, Response Time: 2554ms
Name: 翡翠台, URL: https://discoverfilm-discoverfilm-1-nl.samsung.wurl.tv/playlist.m3u8, Date: 03-29-2024, Resolution: None, Response Time: 2614ms
Name: 翡翠台, URL: https://rakuten-comedymovies-5-eu.rakuten.wurl.tv/playlist.m3u8, Date: 03-29-2024, Resolution: None, Response Time: 2694ms
Name: 翡翠台, URL: http://live.netmaxtv.com:8080/live/live/HasBahCa.m3u8, Date: 03-29-2024, Resolution: None, Response Time: 2758ms
Name: 翡翠台, URL: https://bbceu-bbcdrama-1-fr.rakuten.wurl.tv/playlist.m3u8, Date: 03-29-2024, Resolution: None, Response Time: 2783ms
Name: 翡翠台, URL: https://stream.ioniantv.gr/ionian/live_abr/playlist.m3u8, Date: 03-29-2024, Resolution: None, Response Time: 2826ms
Name: 翡翠台, URL: https://stream1.profit.ro:1945/profit/livestream/playlist.m3u8, Date: 03-29-2024, Resolution: None, Response Time: 2847ms
Name: 翡翠台, URL: https://stream.ads.ottera.tv/playlist.m3u8?network_id=535&checkedby:iptvcat.com, Date: 03-29-2024, Resolution: None, Response Time: 2852ms
Name: 翡翠台, URL: http://stream1.profit.ro:1935/profit/livestream/chunklist.m3u8, Date: 03-29-2024, Resolution: None, Response Time: 2910ms
Name: 翡翠台, URL: https://api.trtworld.com/livestream/v1/WcM3Oa2LHD9iUjWDSRUI335NkMWVTUV351H56dqC/master.m3u8, Date: 03-29-2024, Resolution: None, Response Time: 3030ms
Name: 翡翠台, URL: https://linear-64.frequency.stream/dist/localnow/64/hls/master/playlist.m3u8, Date: 03-29-2024, Resolution: None, Response Time: 3042ms
Name: 翡翠台, URL: http://vcp1.myplaytv.com:1935/promar/promar/playlist.m3u8, Date: 03-29-2024, Resolution: None, Response Time: 3253ms
Name: 翡翠台, URL: https://stream01.welocal.stream/stream/fhd-allgaeutv_25679/ngrp:stream_all/playlist.m3u8, Date: 03-29-2024, Resolution: None, Response Time: 3269ms
Name: 翡翠台, URL: http://vcp1.myplaytv.com/promar/promar/chunklist_w1487678880.m3u8, Date: 03-29-2024, Resolution: None, Response Time: 3312ms
Name: 翡翠台, URL: https://stream-us-east-1.getpublica.com/playlist.m3u8?network_id=65&checkedby:iptvcat.com, Date: 03-29-2024, Resolution: None, Response Time: 3317ms
Name: 翡翠台, URL: https://spotlight-vizio.amagi.tv/playlist.m3u8, Date: 03-29-2024, Resolution: None, Response Time: 3320ms
Name: 翡翠台, URL: https://tv-trtmuzik.medya.trt.com.tr/master_720.m3u8, Date: 03-29-2024, Resolution: None, Response Time: 3349ms
Name: 翡翠台, URL: http://myott.top/stream/DT6QU63K5VX/196.m3u8, Date: 03-29-2024, Resolution: None, Response Time: 3350ms
Name: 翡翠台, URL: https://live.tvkomala.com/live/komala/playlist.m3u8, Date: 03-29-2024, Resolution: None, Response Time: 3513ms
Name: 翡翠台, URL: http://live.dxhmt.cn:9081/tv/10883-1.m3u8, Date: 03-29-2024, Resolution: None, Response Time: 3529ms
Name: 翡翠台, URL: https://ap02.iqplay.tv:8082/iqb8002/s03btv/chunks.m3u8, Date: 03-29-2024, Resolution: None, Response Time: 3553ms
Name: 翡翠台, URL: https://nhkwlive-ojp.akamaized.net/hls/live/2003459/nhkwlive-ojp-en/index.m3u8, Date: 03-29-2024, Resolution: None, Response Time: 3610ms
Name: 翡翠台, URL: http://cartv.streaming.aranova.es/hls/live/aragontv_canal1.m3u8, Date: 03-29-2024, Resolution: None, Response Time: 3837ms
Name: 翡翠台, URL: http://pluto-live.plutotv.net/egress/chandler/pluto01/live/VIACBS02/master_2400.m3u8, Date: 03-29-2024, Resolution: None, Response Time: 3858ms
Name: 翡翠台, URL: https://cdn-apse1-prod.tsv2.amagi.tv/linear/amg00426-littledotstudio-reallifenz-samsungnz/playlist.m3u8, Date: 03-30-2024, Resolution: None, Response Time: 3906ms
Name: 翡翠台, URL: https://cdn-apse1-prod.tsv2.amagi.tv/linear/amg00426-littledotstudio-realwildnz-samsungnz/playlist.m3u8, Date: 03-30-2024, Resolution: None, Response Time: 3914ms
Name: 翡翠台, URL: https://tv.mediacp.eu:19360/cosmos/cosmos.m3u8, Date: 03-29-2024, Resolution: None, Response Time: 3948ms
Name: 翡翠台, URL: https://alpha.tv.online.tm/legacyhls/ch002_720/index.m3u8, Date: 03-29-2024, Resolution: None, Response Time: 4224ms
Name: 翡翠台, URL: http://epg.112114.xyz/douyu/218859, Date: 03-30-2024, Resolution: None, Response Time: 4245ms
Name: 翡翠台, URL: https://5ad482a77183d.streamlock.net/operacaotbomt.com/operacaotbomt.com/playlist.m3u8, Date: 03-29-2024, Resolution: None, Response Time: 4283ms
Name: 翡翠台, URL: http://hlsstr01.svc.iptv.rt.ru/hls/CH_STS_2/variant.m3u8, Date: 03-30-2024, Resolution: None, Response Time: 4392ms
Name: 翡翠台, URL: http://hlsstr01.svc.iptv.rt.ru/hls/CH_STS_7/variant.m3u8?version=2&offset=-10800&checkedby:iptvcat.com, Date: 03-30-2024, Resolution: None, Response Time: 4394ms
Name: 翡翠台, URL: http://hlsstr01.svc.iptv.rt.ru/hls/CH_STS_7/variant.m3u8, Date: 03-30-2024, Resolution: None, Response Time: 4399ms
Name: 翡翠台, URL: http://live.worktv.or.kr:1935/live/wowtvlive1.sdp/playlist.m3u8, Date: 03-29-2024, Resolution: None, Response Time: 4588ms
Name: 翡翠台, URL: https://cdn-ue1-prod.tsv2.amagi.tv/linear/amg01415-waterbearnetwor-waterbear-samsungnl/playlist.m3u8, Date: 03-29-2024, Resolution: None, Response Time: 4616ms
Name: 翡翠台, URL: https://cdn-ue1-prod.tsv2.amagi.tv/linear/amg01415-waterbearnetwor-waterbear-samsungse/playlist.m3u8, Date: 03-29-2024, Resolution: None, Response Time: 4625ms
Name: 翡翠台, URL: http://hlsstr01.svc.iptv.rt.ru/hls/CH_TVC_4/variant.m3u8, Date: 03-30-2024, Resolution: None, Response Time: 4636ms
Name: 翡翠台, URL: http://hlsstr01.svc.iptv.rt.ru/hls/CH_DISNEY_7/variant.m3u8?version=2&offset=-3600&checkedby:iptvcat.com, Date: 03-30-2024, Resolution: None, Response Time: 4637ms
Name: 翡翠台, URL: http://hlsstr01.svc.iptv.rt.ru/hls/CH_DISNEY_7/variant.m3u8, Date: 03-30-2024, Resolution: None, Response Time: 4639ms
Name: 翡翠台, URL: http://hlsstr01.svc.iptv.rt.ru/hls/CH_STS_7/variant.m3u8?version=2&offset=-3600&checkedby:iptvcat.com, Date: 03-30-2024, Resolution: None, Response Time: 4641ms
Name: 翡翠台, URL: http://tvpremiumhd.club/lista-gratuita/221424/tv/live.php?id=205.164.56.130:1935/tvsur81/tvsur81/playlist.m3u8&checkedby:iptvcat.com, Date: 03-30-2024, Resolution: None, Response Time: 4693ms
Name: 翡翠台, URL: http://tvpremiumhd.club/lista-gratuita/221424/tv/iptv.php?id=cdn.ztreaming.com/t13vivo3/t13vivo3&checkedby:iptvcat.com, Date: 03-29-2024, Resolution: None, Response Time: 4716ms
Name: 翡翠台, URL: http://tvpremiumhd.club/lista-gratuita/221424/tv/live.php?id=st2.worldkast.com/8004/8004/chunklist_w1315793139.m3u8&checkedby:iptvcat.com, Date: 03-30-2024, Resolution: None, Response Time: 4726ms
Name: 翡翠台, URL: http://tvpremiumhd.club/lista-gratuita/221424/tv/live.php?id=vpn58.hdtv.lorini.net/promar/promar/playlist.m3u8&checkedby:iptvcat.com, Date: 03-29-2024, Resolution: None, Response Time: 4727ms
Name: 翡翠台, URL: https://alimov2.a.kwimgs.com/upic/2022/06/23/06/BMjAyMjA2MjMwNjU3MzFfOTU2MzA3MDg4Xzc3NDAwMzEyMzQxXzJfMw==_b_Bc4c9bf6711b2d6c2f7ea0d360dcd95ea.mp4?clientCacheKey=3xjs7bvgmjgaxy2_b.mp4&tt=b&di=24710b6c&bp=10000, Date: 03-29-2024, Resolution: None, Response Time: 4762ms
Name: 翡翠台, URL: http://hlsstr01.svc.iptv.rt.ru/hls/CH_TVC_7/variant.m3u8?version=2&offset=-3600&checkedby:iptvcat.com, Date: 03-30-2024, Resolution: None, Response Time: 4796ms
Name: 翡翠台, URL: http://hlsstr01.svc.iptv.rt.ru/hls/CH_TVC_7/variant.m3u8, Date: 03-30-2024, Resolution: None, Response Time: 4799ms
Name: 翡翠台, URL: http://hlsstr01.svc.iptv.rt.ru/hls/CH_DISNEY_7/variant.m3u8?version=2&offset=-18000&checkedby:iptvcat.com, Date: 03-30-2024, Resolution: None, Response Time: 4801ms
Name: 翡翠台, URL: http://hlsstr01.svc.iptv.rt.ru/hls/CH_TVC_2/variant.m3u8, Date: 03-30-2024, Resolution: None, Response Time: 4810ms
Name: 翡翠台, URL: http://hlsstr01.svc.iptv.rt.ru/hls/CH_NTV_7/variant.m3u8, Date: 03-29-2024, Resolution: None, Response Time: 5016ms
Name: 翡翠台, URL: https://ch.iptvmate.net/625ea96786f2341ff1ae4983c8e44b08.m3u8, Date: 03-29-2024, Resolution: None, Response Time: 5069ms
Name: 翡翠台, URL: http://media1.tvnatura.cz/live_out/1/live.m3u8, Date: 03-29-2024, Resolution: None, Response Time: 5081ms
Name: 翡翠台, URL: http://epg.112114.xyz/douyu/2516864, Date: 03-29-2024, Resolution: None, Response Time: 5317ms
Name: 翡翠台, URL: http://mytv.dothome.co.kr/ch/catv/7.php, Date: 03-30-2024, Resolution: None, Response Time: 5630ms
Name: 纬来体育, URL: http://38.64.72.148:80/hls/modn/list/4012/chunklist1.m3u8, Date: 03-30-2024, Resolution: 1920x1080, Response Time: 137ms
Name: 纬来体育, URL: https://bloomberg-bloomberg-2-nz.samsung.wurl.tv/playlist.m3u8, Date: 03-30-2024, Resolution: 1920x1080, Response Time: 140ms
Name: 纬来体育, URL: http://198.16.100.90:8278/ettvmovie/playlist.m3u8?tid=md2ba4c243ed411481253&ct=17874&tsum=4637ffbc3260e78931b566300e618313, Date: 03-30-2024, Resolution: 1920x1080, Response Time: 171ms
Name: 纬来体育, URL: http://jzlive.jztvnews.com:90/live/jzzh.m3u8, Date: 03-30-2024, Resolution: 1920x1080, Response Time: 772ms
Name: 纬来体育, URL: http://140.249.247.163/1142f717c2e0326d526ab914ec68dd30.v.smtcdns.net/t-fjnetv51.live.bestvcdn.com.cn/live/program/live/wxtyhd8m/8000000/mnf.m3u8, Date: 03-30-2024, Resolution: 1920x1080, Response Time: 956ms
Name: 纬来体育, URL: http://140.249.247.163/1142f717c2e0326d526ab914ec68dd30.v.smtcdns.net/t-fjnetv51.live.bestvcdn.com.cn/live/program/live/hbwshd8m/8000000/mnf.m3u8, Date: 03-30-2024, Resolution: 1920x1080, Response Time: 1302ms
Name: 纬来体育, URL: http://tc-tct.douyucdn2.cn/dyliveflv1a/20415rnWbjg6Ex1K_2000.flv?wsAuth=3b64dd17d293b133c58bda21e3147e5b&token=cpn-androidmpro-0-20415-b6774b3b3249db1768f0ac048c5ed218ac54e1f82b04b2bf&logo=0&expire=0&did=d010b07dcb997ada9934081c873542f0&origin=tct&vhost=play2, Date: 03-30-2024, Resolution: 1920x1080, Response Time: 2293ms
Name: 纬来体育, URL: https://rt-glb.rttv.com/live/rtnews/playlist_2500Kb.m3u8, Date: 03-30-2024, Resolution: 1280x720, Response Time: 1493ms
Name: 纬来体育, URL: http://live.cooltv.top/tv/tvb.php?id=0&hq, Date: 03-30-2024, Resolution: 1280x720, Response Time: 1776ms
Name: 纬来体育, URL: https://live.cgtn.com/1000/prog_index.m3u8, Date: 03-30-2024, Resolution: 1024x576, Response Time: 454ms
Name: 纬来体育, URL: https://bcovlive-a.akamaihd.net/773a2fa387914315ad11e6957cd54f6e/eu-central-1/5377161796001/playlist-all_dvr.m3u8, Date: 03-30-2024, Resolution: 960x540, Response Time: 480ms
Name: 纬来体育, URL: http://80.94.54.42/fashiontv/stream/playlist.m3u8, Date: 03-30-2024, Resolution: 800x453, Response Time: 218ms
Name: 纬来体育, URL: http://lb.streaming.sk/fashiontv/stream/chunklist_w1702070444.m3u8, Date: 03-30-2024, Resolution: 800x453, Response Time: 428ms
Name: 纬来体育, URL: https://fox-foxnewsnow-vizio.amagi.tv/playlist.m3u8, Date: 03-30-2024, Resolution: None, Response Time: 85ms
Name: 纬来体育, URL: https://fox-foxnewsnow-samsungus.amagi.tv/playlist.m3u8, Date: 03-30-2024, Resolution: None, Response Time: 102ms
Name: 纬来体育, URL: https://lds-realstories-samsungau.amagi.tv/playlist.m3u8, Date: 03-30-2024, Resolution: None, Response Time: 117ms
Name: 纬来体育, URL: https://lds-realstories-plex.amagi.tv/playlist.m3u8, Date: 03-30-2024, Resolution: None, Response Time: 130ms
Name: 纬来体育, URL: http://38.64.72.148/hls/modn/list/4012/chunklist1.m3u8, Date: 03-30-2024, Resolution: None, Response Time: 137ms
Name: 纬来体育, URL: http://38.64.72.148:80/hls/modn/list/4013/chunklist1.m3u8, Date: 03-30-2024, Resolution: None, Response Time: 139ms
Name: 纬来体育, URL: https://livestream.chdrstatic.com/e1bced8988f6a21da2206247c69538b6d4b12898ae8245c3a72f57e21384ccba/localnow/localnowlive/cheddardigital/index.m3u8, Date: 03-30-2024, Resolution: None, Response Time: 146ms
Name: 纬来体育, URL: http://198.16.100.90:8278/zhongshinews_twn/playlist.m3u8?tid=MAAA4459856044598560&ct=19193&tsum=1b7bdea69c00cd48e31f13442c75c376, Date: 03-30-2024, Resolution: None, Response Time: 174ms
Name: 纬来体育, URL: https://mst3k-roku.amagi.tv/playlist.m3u8, Date: 03-30-2024, Resolution: None, Response Time: 185ms
Name: 纬来体育, URL: http://ciner.daioncdn.net/bloomberght/bloomberght_720p.m3u8, Date: 03-30-2024, Resolution: None, Response Time: 194ms
Name: 纬来体育, URL: https://ciner.daioncdn.net/bloomberght/bloomberght_720p.m3u8, Date: 03-30-2024, Resolution: None, Response Time: 362ms
Name: 纬来体育, URL: http://221.1.210.106:8053/tsfile/live/0001_1.m3u8, Date: 03-30-2024, Resolution: None, Response Time: 547ms
Name: 纬来体育, URL: https://canadaremar2.todostreaming.es/live/argentina-web.m3u8, Date: 03-30-2024, Resolution: None, Response Time: 652ms
Name: 纬来体育, URL: http://ebsonair.ebs.co.kr/ebs1familypc/familypc1m/playlist.m3u8, Date: 03-30-2024, Resolution: None, Response Time: 721ms
Name: 纬来体育, URL: https://epg.pw/stream/a3bc84227079241a67196b79f3d90384036fe9fe731c31c17ec59c278e1aeeb5.m3u8, Date: 03-30-2024, Resolution: None, Response Time: 763ms
Name: 纬来体育, URL: https://stream3.shopch.jp/HLS/master.m3u8, Date: 03-30-2024, Resolution: None, Response Time: 766ms
Name: 纬来体育, URL: http://web.onair-radio.eu:1935/groovytv/groovytv/playlist.m3u8, Date: 03-30-2024, Resolution: None, Response Time: 795ms
Name: 纬来体育, URL: http://www.dalitv.com.tw:4568/live/dali/index.m3u8, Date: 03-30-2024, Resolution: None, Response Time: 851ms
Name: 纬来体育, URL: http://live.ybtvyun.com/video/s10016-7e5f23de35df/index.m3u8, Date: 03-30-2024, Resolution: None, Response Time: 896ms
Name: 纬来体育, URL: https://mytime-tcl.amagi.tv/playlist1080-p.m3u8?blog.ntnas.top, Date: 03-30-2024, Resolution: None, Response Time: 963ms
Name: 纬来体育, URL: https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgyMqg4gUo-uSR5AU.mp4, Date: 03-30-2024, Resolution: None, Response Time: 979ms
Name: 纬来体育, URL: http://dminnvll.cdn.mangomolo.com/dubaione/smil:dubaione/chunklist_b180000.m3u8, Date: 03-30-2024, Resolution: None, Response Time: 1019ms
Name: 纬来体育, URL: https://tvtouringw.iptv-playoutcenter.de/tvtouringw/tvtouringw.stream_1/playlist.m3u8, Date: 03-30-2024, Resolution: None, Response Time: 1127ms
Name: 纬来体育, URL: https://epg.pw/stream/8dfba96bc982678318317e64a171da760c42ff4509d786be4a7391398301e296.m3u8, Date: 03-30-2024, Resolution: None, Response Time: 1154ms
Name: 纬来体育, URL: http://tntmsmotr.mediacdn.ru/cdn/smotr/playlist_sdhigh.m3u8, Date: 03-30-2024, Resolution: None, Response Time: 1177ms
Name: 纬来体育, URL: http://140.249.247.163/1142f717c2e0326d526ab914ec68dd30.v.smtcdns.net/t-fjnetv51.live.bestvcdn.com.cn/live/program/live/xqjx8m/8000000/mnf.m3u8, Date: 03-30-2024, Resolution: None, Response Time: 1263ms
Name: 纬来体育, URL: http://live4.tdm.com.mo:80/ch2/_definst_/ch2.live/playlist.m3u8, Date: 03-30-2024, Resolution: None, Response Time: 1283ms
Name: 纬来体育, URL: http://140.249.247.163/1142f717c2e0326d526ab914ec68dd30.v.smtcdns.net/t-fjnetv51.live.bestvcdn.com.cn/live/program/live/dycjhd8m/8000000/mnf.m3u8, Date: 03-30-2024, Resolution: None, Response Time: 1289ms
Name: 纬来体育, URL: http://tvpremiumhd.club/lista-gratuita/221424/tv/iptv.php?id=live.gvstream.net:554/e-tv-video/play.stream/playlist&checkedby:iptvcat.com, Date: 03-30-2024, Resolution: None, Response Time: 1297ms
Name: 纬来体育, URL: http://tvpremiumhd.club/lista-gratuita/221424/tv/live.php?id=wow01.105.net/live/virgin1/chunklist_w25732073.m3u8&checkedby:iptvcat.com, Date: 03-30-2024, Resolution: None, Response Time: 1297ms
Name: 纬来体育, URL: http://tvpremiumhd.club/lista-gratuita/221424/tv/bi.php?id=2KpVSoq&checkedby:iptvcat.com, Date: 03-30-2024, Resolution: None, Response Time: 1297ms
Name: 纬来体育, URL: http://tvpremiumhd.club/lista-gratuita/221424/tv/iptv.php?id=live-edge01.telecentro.net.ar/live/msctphd-720/playlist&checkedby:iptvcat.com, Date: 03-30-2024, Resolution: None, Response Time: 1306ms
Name: 纬来体育, URL: http://live4.tdm.com.mo/ch3/_definst_/ch3.live/playlist.m3u8, Date: 03-30-2024, Resolution: None, Response Time: 1308ms
Name: 纬来体育, URL: https://video02.logicahost.com.br/tvriopreto/tvriopreto/playlist.m3u8, Date: 03-30-2024, Resolution: None, Response Time: 1326ms
Name: 纬来体育, URL: http://myott.top/stream/DT6QU63K5VX/268.m3u8, Date: 03-30-2024, Resolution: None, Response Time: 1362ms
Name: 纬来体育, URL: http://myott.top/stream/DT6QU63K5VX/178.m3u8, Date: 03-30-2024, Resolution: None, Response Time: 1388ms
Name: 纬来体育, URL: https://cdn.jmvstream.com/w/LVW-10842/LVW10842_513N26MDBL/playlist.m3u8, Date: 03-30-2024, Resolution: None, Response Time: 1420ms
Name: 纬来体育, URL: http://tvpremiumhd.club/lista-gratuita/221424/tv/iptv.php?id=ccma-tva-int-abertis-live.hls.adaptive.level3.net/int/ngrp:324_web/playlist&checkedby:iptvcat.com, Date: 03-30-2024, Resolution: None, Response Time: 1439ms
Name: 纬来体育, URL: http://live.cooltv.top/tv/tvb.php?id=0, Date: 03-30-2024, Resolution: None, Response Time: 1771ms
Name: 纬来体育, URL: https://sktv-forwarders.7m.pl/get.php?x=CNN_Portugal&checkedby:iptvcat.com, Date: 03-30-2024, Resolution: None, Response Time: 2024ms
Name: 纬来体育, URL: http://epg.112114.xyz/douyu/413573, Date: 03-30-2024, Resolution: None, Response Time: 2385ms
Name: 爱尔达体育, URL: http://50.7.238.114:8278/hbosignature_twn/playlist.m3u8?tid=MC5C5754321157543211&ct=19225&tsum=2b86077147813534b4cae6dd85bb3c4a, Date: 03-30-2024, Resolution: 1920x1080, Response Time: 176ms
Name: 爱尔达体育, URL: http://live.tamilvision.tv:8081/TVI/SD/playlist.m3u8, Date: 03-30-2024, Resolution: None, Response Time: 71ms
Name: 爱尔达体育, URL: http://live.tamilvision.tv:8081/TVI/HD/playlist.m3u8, Date: 03-30-2024, Resolution: None, Response Time: 71ms
Name: 爱尔达体育, URL: https://younghollywood-tcl.amagi.tv/playlist.m3u8, Date: 03-30-2024, Resolution: None, Response Time: 127ms
Name: 爱尔达体育, URL: https://younghollywood-rakuten-samsung.amagi.tv/playlist.m3u8, Date: 03-30-2024, Resolution: None, Response Time: 168ms
Name: 爱尔达体育, URL: https://younghollywood-vizio.amagi.tv/playlist.m3u8, Date: 03-30-2024, Resolution: None, Response Time: 173ms
Name: 爱尔达体育, URL: http://198.16.100.90:8278/hollywoodmovies_twn/playlist.m3u8?tid=MF6F7143280071432800&ct=19211&tsum=c0bc00f05a03eb1bef16741e9fd9737e, Date: 03-30-2024, Resolution: None, Response Time: 179ms
Name: 爱尔达体育, URL: http://62.210.209.138:41000/series/v52/v43/7597.mp4, Date: 03-30-2024, Resolution: None, Response Time: 191ms
Name: 爱尔达体育, URL: https://live-hls-web-ajb.getaj.net/AJB/01.m3u8, Date: 03-30-2024, Resolution: None, Response Time: 209ms
Name: 爱尔达体育, URL: http://213.13.26.11:1935/live/sobrenaturaltv/livestream.m3u8?CANALANDRONALTAS&checkedby:iptvcat.com, Date: 03-30-2024, Resolution: None, Response Time: 234ms
Name: 爱尔达体育, URL: http://62.210.209.138:41000/series/v52/v43/8210.mp4, Date: 03-30-2024, Resolution: None, Response Time: 242ms
Name: 爱尔达体育, URL: https://comedydynamics-tcl.amagi.tv/playlist.m3u8, Date: 03-30-2024, Resolution: None, Response Time: 286ms
Name: 爱尔达体育, URL: http://62.210.209.138:41000/series/v52/v43/8209.mp4, Date: 03-30-2024, Resolution: None, Response Time: 291ms
Name: 爱尔达体育, URL: http://fash1043.cloudycdn.services/slive/ftv_pg16_adaptive.smil/media.m3u8, Date: 03-30-2024, Resolution: None, Response Time: 301ms
Name: 爱尔达体育, URL: http://62.210.209.138:41000/series/v52/v43/6226.mp4, Date: 03-30-2024, Resolution: None, Response Time: 342ms
Name: 爱尔达体育, URL: https://uni01rtmp.tulix.tv/watc57/watc57/playlist.m3u8?Faith&checkedby:iptvcat.com, Date: 03-30-2024, Resolution: None, Response Time: 346ms
Name: 爱尔达体育, URL: https://uni01rtmp.tulix.tv/watc57/watc57/playlist.m3u8, Date: 03-30-2024, Resolution: None, Response Time: 350ms
Name: 爱尔达体育, URL: https://stmv1.srvif.com/gospelf/gospelf/playlist.m3u8, Date: 03-30-2024, Resolution: None, Response Time: 376ms
Name: 爱尔达体育, URL: http://62.210.209.138:41000/series/v52/v43/8190.mp4, Date: 03-30-2024, Resolution: None, Response Time: 391ms
Name: 爱尔达体育, URL: http://62.210.209.138:41000/series/v52/v43/8181.mp4, Date: 03-30-2024, Resolution: None, Response Time: 440ms
Name: 爱尔达体育, URL: https://stream.ecable.tv/afrobeats/tracks-v1a1/index.m3u8, Date: 03-30-2024, Resolution: None, Response Time: 449ms
Name: 爱尔达体育, URL: http://teleredmcp.com:1935/jrestv/jrestv/chunklist_w1193494329.m3u8, Date: 03-30-2024, Resolution: None, Response Time: 458ms
Name: 爱尔达体育, URL: http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226189/index.m3u8, Date: 03-30-2024, Resolution: None, Response Time: 461ms
Name: 爱尔达体育, URL: http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225785/index.m3u8, Date: 03-30-2024, Resolution: None, Response Time: 466ms
Name: 爱尔达体育, URL: http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225761/index.m3u8, Date: 03-30-2024, Resolution: None, Response Time: 468ms
Name: 爱尔达体育, URL: http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226921/index.m3u8, Date: 03-30-2024, Resolution: None, Response Time: 468ms
Name: 爱尔达体育, URL: http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226233/index.m3u8, Date: 03-30-2024, Resolution: None, Response Time: 468ms
Name: 爱尔达体育, URL: http://wms.shared.streamshow.it/canale8/canale8/playlist.m3u8, Date: 03-30-2024, Resolution: None, Response Time: 485ms
Name: 爱尔达体育, URL: http://62.210.209.138:41000/series/v52/v43/7638.mp4, Date: 03-30-2024, Resolution: None, Response Time: 494ms
Name: 爱尔达体育, URL: https://5864df9ceac85.streamlock.net/germanpictures-live/_definst_/mp4:streamschedule/playlist.m3u8?&ref=www.of-tv.de&seid=166119&checkedby:iptvcat.com, Date: 03-30-2024, Resolution: None, Response Time: 535ms
Name: 爱尔达体育, URL: http://62.210.209.138:41000/series/v52/v43/8174.mp4, Date: 03-30-2024, Resolution: None, Response Time: 540ms
Name: 爱尔达体育, URL: http://62.210.209.138:41000/series/v52/v43/8208.mp4, Date: 03-30-2024, Resolution: None, Response Time: 588ms
Name: 爱尔达体育, URL: https://5864df9ceac85.streamlock.net/germanpictures-live/_definst_/mp4:streamschedule/playlist.m3u8, Date: 03-30-2024, Resolution: None, Response Time: 619ms
Name: 爱尔达体育, URL: http://media4.tripsmarter.com:1935/LiveTV/ACVBHD/chucklist.m3u8, Date: 03-30-2024, Resolution: None, Response Time: 622ms
Name: 爱尔达体育, URL: https://5ad482a77183d.streamlock.net/rodrigotvbrusque.com.br/_definst_/5d880199c902eb4a1e8df00d/playlist.m3u8, Date: 03-30-2024, Resolution: None, Response Time: 748ms
Name: 爱尔达体育, URL: http://486032Vir.melpakomn.ru/iptv/WESVTQAXDA7Q8N/711/index.m3u8, Date: 03-30-2024, Resolution: None, Response Time: 826ms
Name: 爱尔达体育, URL: https://7epd6o8edk9b-hls-live.wmncdn.net/inh24/live.stream/playlist.m3u8, Date: 03-30-2024, Resolution: None, Response Time: 849ms
Name: 爱尔达体育, URL: https://2-fss-2.streamhoster.com/pl_140/amlst:200914-1315484/playlist.m3u8, Date: 03-30-2024, Resolution: None, Response Time: 945ms
Name: 爱尔达体育, URL: https://cdnamd-hls-globecast.akamaized.net/live/ramdisk/akaal_tv/hls1_smart_akaal/akaal_tv.m3u8, Date: 03-30-2024, Resolution: None, Response Time: 963ms
Name: 爱尔达体育, URL: http://myott.top/stream/DT6QU63K5VX/332.m3u8, Date: 03-30-2024, Resolution: None, Response Time: 979ms
Name: 爱尔达体育, URL: https://amg01553-blueantmediaasi-zoomoonz-samsungnz-rdufn.amagi.tv/playlist/amg01553-blueantmediaasi-zoomoonz-samsungnz/playlist.m3u8, Date: 03-30-2024, Resolution: None, Response Time: 990ms
Name: 爱尔达体育, URL: http://tntmsmotr.mediacdn.ru/cdn/smotr/playlist_hdhigh.m3u8, Date: 03-30-2024, Resolution: None, Response Time: 1051ms
Name: 爱尔达体育, URL: https://bibint01.iptv-playoutcenter.de/bibint01/bibint01.stream_all/playlist.m3u8, Date: 03-30-2024, Resolution: None, Response Time: 1092ms
Name: 爱尔达体育, URL: http://tvpremiumhd.club/lista-gratuita/221424/tv/live.php?id=nhkwtvglobal-i.akamaihd.net/hls/live/263941/nhkwtvglobal/index.m3u8&checkedby:iptvcat.com, Date: 03-30-2024, Resolution: None, Response Time: 1127ms
Name: 爱尔达体育, URL: http://hoabinhtvlive.746b3ddb.cdnviet.com/hoabinhtv/playlist.m3u8, Date: 03-30-2024, Resolution: None, Response Time: 1273ms
Name: 爱尔达体育, URL: http://myott.top/stream/DT6QU63K5VX/333.m3u8, Date: 03-30-2024, Resolution: None, Response Time: 1314ms
Name: 爱尔达体育, URL: http://ebsonair.ebs.co.kr/ebsufamilypc/familypc1m/playlist.m3u8, Date: 03-30-2024, Resolution: None, Response Time: 1343ms
Name: 爱尔达体育, URL: http://tvm3.vedge.infomaniak.com/livecast/tvm3/playlist.m3u8, Date: 03-30-2024, Resolution: None, Response Time: 1360ms
