//地址：http://tvbox.nx66.bf:99/tvbox/zhibo.php
央视频道1,#genre#
天津都市,http://3889890682.iptv.netsxz.com:61800/tsfile/live/1005_1.m3u8
天津体育,http://47.94.229.102:2101/live/%E5%A4%A9%E6%B4%A55/index.m3u8
天津体育,http://117.14.55.102:18080/hls/46/index.m3u8
天津体育,https://dispatchnew.ulivetv.net/v/live/cgxamprz0kw0.m3u8?stream_id=cgxamprz0kw0&token=c0vzuc7wqkzk
天津体育,http://live-tx.wisetv.com.cn/TJIPTV/TJTY.m3u8?txSecret=9ee6f07c89ea00a1d426ede8b9cf799b&txTime=656cacfd&GUID=421d722229d750f3690840aaf9cc7088&wisetvauth=1
天津体育,http://60.26.12.85:9901/tsfile/live/1078_1.m3u8
天津体育,http://3889890682.iptv.netsxz.com:61800/tsfile/live/1006_1.m3u8
天津体育,http://3191703954.iptv.netsxz.com:61800/tsfile/live/1003_1.m3u8
天津科教,http://3889890682.iptv.netsxz.com:61800/tsfile/live/1007_1.m3u8
天津新闻,http://3889890682.iptv.netsxz.com:61800/tsfile/live/1002_1.m3u8
天津新闻,http://3191703954.iptv.netsxz.com:61800/tsfile/live/1002_1.m3u8
天津影视,http://3889890682.iptv.netsxz.com:61800/tsfile/live/1004_1.m3u8
天津影视,http://3191703954.iptv.netsxz.com:61800/tsfile/live/1004_1.m3u8
福建频道,#genre#
珠海1,http://183.237.231.139:9901/tsfile/live/1040_1.m3u8?fbl=$SZYD
建宁综合,https://p2.weizan.cn/2144741973/075444991326676404/live.m3u8?zfud
将乐综合,http://218.106.152.196/lsdream/9nbYeUc/1000/live.m3u8?fujian
石狮综合,http://218.106.152.196/lsdream/MO13IYx/2000/live.m3u8?zfud
霞浦综合,http://218.106.152.196/lsdream/G7wCyZW/4000/live.m3u8?zfud
永安综合,http://218.106.152.196/lsdream/x6FnPrm/2000/live.m3u8?fujian
云霄综合,http://live.zzyxxw.com:85/live/xwzh.m3u8?fujian
漳州新闻综合,http://31182.hlsplay.aodianyun.com/lms_31182/tv_channel_175.m3u8?zfud
甘肃频道,#genre#
天水综合,http://39.134.32.102:6610/270000001111/1110000185/index.m3u8?IASHttpSessionId=OTT?zgand
天水综合,http://live.zhibotianshui.com/qvFb1c1/1000/live.m3u8
天水综合,http://stream.tstv.cn/tstv73268A/playlist.m3u8
天水公共,http://39.134.32.102:6610/270000001111/1110000186/index.m3u8?IASHttpSessionId=OTT?zgand
天水公共,rtmp://61.178.129.74/live/c03;{User-Agent@0151?zgand}
天水公共,http://stream.tstv.cn/tstc938Yn3ggpd/playlist.m3u8?shanghai
天水公共,http://live.zhibotianshui.com/UEi85OR/1000/live.m3u8
天水公共,http://stream.tstv.cn/tstc938Yn3ggpd/playlist.m3u8
甘肃都市,http://[2409:8087:74F1:0021::0008]:80/PLTV/88888888/224/3221226248/1.m3u8
甘肃经济,http://[2409:8087:74F1:0021::0008]:80/PLTV/88888888/224/3221226252/1.m3u8
甘肃文化影视,http://[2409:8087:74F1:0021::0008]:80/PLTV/88888888/224/3221226287/1.m3u8
甘肃少儿,http://[2409:8087:74F1:0021::0008]:80/PLTV/88888888/224/3221226289/1.m3u8
甘肃公共应急,http://[2409:8087:74F1:0021::0008]:80/PLTV/88888888/224/3221226250/1.m3u8
兰州新闻综合,http://[2409:8087:74F1:0021::0008]:80/PLTV/88888888/224/3221226242/1.m3u8
兰州生活经济,http://[2409:8087:74F1:0021::0008]:80/PLTV/88888888/224/3221226285/1.m3u8
兰州文旅,http://[2409:8087:74F1:0021::0008]:80/PLTV/88888888/224/3221226597/1.m3u8
白银公共,http://live.bygd.cn/bygg/sd/live.m3u8?zgand
甘肃公共,http://61.178.129.228:9901/tsfile/live/1002_1.m3u8?key=txiptv&playlive=1&authid=0
兰州新闻综合,http://61.178.129.228:9901/tsfile/live/1011_1.m3u8?key=txiptv&playlive=1&authid=0
兰州旅游,http://61.178.129.228:9901/tsfile/live/1009_1.m3u8?key=txiptv&playlive=1&authid=0
甘肃都市,http://61.178.129.228:9901/tsfile/live/1005_1.m3u8?key=txiptv&playlive=1&authid=0
甘肃经济,http://61.178.129.228:9901/tsfile/live/1007_1.m3u8?key=txiptv&playlive=1&authid=0
甘肃文化,http://61.178.129.228:9901/tsfile/live/1008_1.m3u8?key=txiptv&playlive=1&authid=0
白银综合,http://live.bygd.cn/byzh/sd/live.m3u8?gansu
酒泉综合,http://stream.gsjqtv.com/pd1/sd/live.m3u8?zgand
崆峒综合,http://125.74.200.110:10080/hls/001/001_live.m3u8?gansu
广东频道,#genre#
中山综合,http://jp-osk-bgp-1.openfrp.top:10180/test/gudou.php?id=3665
中山公共,http://jp-osk-bgp-1.openfrp.top:10180/test/gudou.php?id=3663
中山教育,http://jp-osk-bgp-1.openfrp.top:10180/test/gudou.php?id=3664
中山综合,http://suixiaobin.dsmynas.net:5666/gudou.php?phone=18998910474&ptoken=SZESNUL4i2PcZZKV1JA9jw%3D%3D&pserialnumber=63eee104cf9602bf&cid=860&id=3665
中山香山文化,http://suixiaobin.dsmynas.net:5666/gudou.php?phone=18998910474&ptoken=SZESNUL4i2PcZZKV1JA9jw%3D%3D&pserialnumber=63eee104cf9602bf&cid=860&id=3663
中山教育,http://suixiaobin.dsmynas.net:5666/gudou.php?phone=18998910474&ptoken=SZESNUL4i2PcZZKV1JA9jw%3D%3D&pserialnumber=63eee104cf9602bf&cid=860&id=3664
中山综合,http://ct.whosayssowhat.top:4022/udp/239.253.43.62:5146
中山公共,http://ct.whosayssowhat.top:4022/udp/239.253.43.63:5146
中山教育,http://ct.whosayssowhat.top:4022/udp/239.253.43.64:5146
中山综合,http://183.48.242.178:40000/udp/239.253.43.62:5146
香山文化,http://183.48.242.178:40000/udp/239.253.43.63:5146
中山教育,http://183.48.242.178:40000/udp/239.253.43.64:5146
珠海1,http://14.145.195.146:8888/udp/239.77.0.155:5146
珠海2,http://14.145.195.146:8888/udp/239.77.0.154:5146
珠海1,http://www.namewee.xyz/gudou.php?id=zhuhaiHD1_4500
珠海2,http://www.namewee.xyz/gudou.php?id=zhuhaiHD2_4500
珠海1,http://suixiaobin.dsmynas.net:5666/gudou.php?phone=18998910474&ptoken=SZESNUL4i2PcZZKV1JA9jw%3D%3D&pserialnumber=63eee104cf9602bf&cid=860&id=zhuhaiyitao_1500&/PLTV/hls.smil.m3u8
珠海2,http://suixiaobin.dsmynas.net:5666/gudou.php?phone=18998910474&ptoken=SZESNUL4i2PcZZKV1JA9jw%3D%3D&pserialnumber=63eee104cf9602bf&cid=860&id=zhuhaiertao_1500&/PLTV/hls.smil.m3u8
珠海1,http://jp-osk-bgp-1.openfrp.top:10180/test/gudou.php?id=zhuhaiyitao_1500
珠海2,http://jp-osk-bgp-1.openfrp.top:10180/test/gudou.php?id=zhuhaiertao_1500
广东珠江,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010091/1.m3u8
广东珠江,http://zteres.sn.chinamobile.com:6060/000000001000/2000000003000000033/1.m3u8?channel-id=hnbblive&Contentid=2000000003000000033&livemode=1&stbId=3
广东珠江,http://zteres.sn.chinamobile.com:6060/000000001000/1000000004000011655/1.m3u8?channel-id=ystenlive&Contentid=1000000004000011655&livemode=1&stbId=3
广东珠江,http://222.218.159.220:8181/tsfile/live/1000_1.m3u8?key=txiptv&playlive=1&authid=0
广东珠江,http://113.91.169.197:9999/rtp/239.77.0.3:5146
广东珠江,http://113.91.169.197:9999/rtp/239.77.1.94:5146
广东珠江,http://113.91.169.197:9999/rtp/239.77.0.1:5146
广东珠江超清,http://113.91.169.197:9999/rtp/239.77.0.114:5146
广东文化,https://glive.grtn.cn/live/wenhua_test0203.m3u8?auth_key=1617289309-0-0-7b2730980c8860963374597c20ad3935?zguangd
广东文化,https://glive.grtn.cn/live/wenhua_test0203.m3u8?auth_key=1612881417-0-0-bc7ddba066481bc805fc1e800654e721?zguangd
广东珠江,http://xjayrf.eatuo.com:9901/tsfile/live/1011_1.m3u8
广州综合,http://player.521fanli.cn/1691/gd/gztvm3u8.php?id=gzzh
广州南国都市,https://justsometime.gztv.com/sec/shenghuos.m3u8
广州南国都市,http://player.521fanli.cn/1691/gd/gztvm3u8.php?id=gzngds
清新综合,http://hls.wiseqx.com/live/qxzh.m3u8?zguangd
韶关公共,https://www.sgmsw.cn/videos/tv/201805/1308/9P424TC5M000AFO13CXK6GN6BOA889D2/hls/live.m3u8?zguangd
韶关综合,https://www.sgmsw.cn/videos/tv/201805/1308/SB05RIYZOU8JR418AUQOF62CAJQ08D0E/hls/live.m3u8?zguangd
深圳电视剧,http://218.17.216.102:9901/tsfile/live/1057_1.m3u8
深圳东部,https://lglivepull.sznews.com/live/2646.m3u8?zguangd
韶关综合台,https://www.sgmsw.cn/videos/tv/201805/1308/SB05RIYZOU8JR418AUQOF62CAJQ08D0E/hls/live.m3u8
阳江1,https://live.yjtvw.com:8081/live/smil:yjtv1.smil/chunklist_b3628000.m3u8?zguangd
阳江2,https://live.yjtvw.com:8081/live/smil:yjtv2.smil/chunklist_b3628000.m3u8?zguangd
阳江公共,https://live.yjtvw.com:8081/live/smil:yjtv2.smil/chunklist_b1152000.m3u8?zguangd
阳江综合,https://live.yjtvw.com:8081/live/smil:yjtv1.smil/chunklist_b1152000.m3u8?zguangd
广东新闻,http://gmxw.7766.org:808/hls/5/index.m3u8?url=tvzb.com
广东新闻,http://36.36.200.212:9901/tsfile/live/1006_1.m3u8?key=txiptv&url=tvzb.com
广东新闻,http://113.66.36.4:8888/udp/239.77.0.4:5146
广东新闻,http://113.66.36.4:8888/udp/239.77.0.190:5146
广东新闻,http://113.66.36.4:8888/udp/239.77.0.173:5146
广东新闻,http://113.83.152.28:8000/udp/239.77.0.173:5146
广东新闻,http://suixiaobin.dsmynas.net:5666/gudou.php?phone=18998910474&ptoken=SZESNUL4i2PcZZKV1JA9jw%3D%3D&pserialnumber=63eee104cf9602bf&cid=860&id=gdnews_1500&/PLTV/hls.smil.m3u8
广东新闻,http://gxdl-lhs.8866.org:85/tsfile/live/1004_1.m3u8?key=txiptv&playlive=1&authid=0
广东影视,http://gxdl-lhs.8866.org:85/tsfile/live/1008_1.m3u8?key=txiptv&playlive=1&authid=0
广东影视,http://gxdl-lhs.8866.org:85/tsfile/live/1008_1.m3u8?key=txiptv&playlive=0&authid=0
岭南戏曲,http://gxdl-lhs.8866.org:85/tsfile/live/1005_1.m3u8?key=txiptv&playlive=1&authid=0
广州综合,https://tv.cry33.com/gztv.php?id=gzzh
广州综合,http://nas.jdshipin.com:8801/gztv.php?id=zhonghe
广州综合,http://player.200877926.top/169l/gd/gztvm3u8.php?id=gzys
广州综合,http://www.namewee.xyz/gudou.php?id=1432_4500
广州综合,http://php.jdshipin.com:8880/gztv.php?id=zhonghe
广州新闻,https://tv.cry33.com/gztv.php?id=gzxw
广州新闻,http://nas.jdshipin.com:8801/gztv.php?id=xinwen
广州新闻,http://player.200877926.top/169l/gd/gztvm3u8.php?id=gzxw
广州新闻,http://www.namewee.xyz/gudou.php?id=1433_4500
广州新闻,http://php.jdshipin.com:8880/gztv.php?id=xinwen
广州法治,https://tv.cry33.com/gztv.php?id=gzfz
广州法治,http://nas.jdshipin.com:8801/gztv.php?id=fazhi
广州法治,http://player.200877926.top/169l/gd/gztvm3u8.php?id=gzfz
广州法治,http://php.jdshipin.com:8880/gztv.php?id=fazhi
广州生活,https://tv.cry33.com/gztv.php?id=gzsh
广州影视,https://tv.cry33.com/gztv.php?id=gzys
广州影视,http://nas.jdshipin.com:8801/gztv.php?id=yingshi
广州影视,http://php.jdshipin.com:8880/gztv.php?id=yingshi
广州影视,http://r.jdshipin.com/TcKr2
广州竞赛,https://tv.cry33.com/gztv.php?id=gzjs
广州竞赛,http://nas.jdshipin.com:8801/gztv.php?id=jingsai
广州竞赛,http://player.200877926.top/169l/gd/gztvm3u8.php?id=gzjs
广州竞赛,http://php.jdshipin.com:8880/gztv.php?id=jingsai
广州南国都市,http://nas.jdshipin.com:8801/gztv.php?id=shenghuo
广州体育,http://player.200877926.top/169l/gd/gztvm3u8.php?id=gzzh
广东体育,http://gxdl-lhs.8866.org:85/tsfile/live/1010_1.m3u8?key=txiptv&playlive=0&authid=0
广州综合.720,http://r.jdshipin.com/iR6Gq
广州南国都市.1080P,http://r.jdshipin.com/nWaZO
广州塔与海心桥视角,http://gctxyc.liveplay.myqcloud.com/gc/ztb_1_md.m3u8
潮州二套,http://www.namewee.xyz/gudou.php?id=chaozhouertao_1500
潮州综合,https://t.68l.cc/gd.php?id=3131
潮州综合,http://www.namewee.xyz/gudou.php?id=3131
潮州民生,https://t.68l.cc/gd.php?id=3132
潮州民生,http://www.namewee.xyz/gudou.php?id=3132
潮州综合,http://time-vod-qhlive.sobeylive.com/czbtv2019/czzhpd.m3u8
潮州民生,http://time-vod-qhlive.sobeylive.com/czbtv2019/czggpd.m3u8
潮州综合,http://113.117.74.28:8081/hls/23/index.m3u8
汕头小公园,https://gctxyc.liveplay.myqcloud.com/gc/bsszjs_1/index.m3u8?contentid=2820180516001
汕头小公园,https://gctxyc.liveplay.myqcloud.com/gc/bsszjs_1_md.m3u8
汕头综合,http://183.237.231.139:9901/tsfile/live/1044_1.m3u8?fbl=
汕头综合,http://lu1.cc/itv/php/tide.php?id=stxwzh
汕头综合,http://zourjke.eu.org:84/doudou.php?id=shantouyitaogaoqing_4500
汕头综合,https://t.68l.cc/gd.php?id=shantouyitaogaoqing_4500
汕头综合,http://113.91.169.197:9999/rtp/239.253.43.30:5146
汕头综合,http://113.91.169.197:9999/rtp/239.77.1.130:5146
汕头综合,http://113.91.169.197:9999/rtp/239.253.43.45:5146
汕头经济生活,http://113.91.169.197:9999/rtp/239.253.43.43:5146
汕头经济生活,http://183.237.231.139:9901/tsfile/live/1045_1.m3u8?fbl=
汕头经济生活,http://113.91.169.197:9999/rtp/239.77.1.131:5146
汕头经济生活,http://113.91.169.197:9999/rtp/239.253.43.46:5146
汕头文旅体育,http://183.237.231.139:9901/tsfile/live/1046_1.m3u8?fbl=
汕头文旅体育,http://113.91.169.197:9999/rtp/239.253.43.44:5146
汕头文旅体育,http://113.91.169.197:9999/rtp/239.77.1.132:5146
汕头文旅体育,http://113.91.169.197:9999/rtp/239.253.43.47:5146
揭阳生活,http://122.152.202.33/s/9b29914a/index.m3u8?id=673
揭阳生活,http://zourjke.eu.org:84/doudou.php?id=jieyanggonggongHD
揭阳综合,http://183.237.231.139:9901/tsfile/live/1030_1.m3u8?fbl=
揭阳生活,http://183.237.231.139:9901/tsfile/live/1031_1.m3u8?fbl=
揭阳综合,http://www.namewee.xyz/gudou.php?id=jieyangzongheHD
揭阳综合,http://zourjke.eu.org:84/doudou.php?id=jieyangzongheHD
广东珠江,http://gxdl-lhs.8866.org:85/tsfile/live/1000_1.m3u8?key=txiptv&playlive=1&authid=0
广东珠江,http://gxdl-lhs.8866.org:85/tsfile/live/1060_1.m3u8?key=txiptv&playlive=1&authid=0
广东民生,http://gxdl-lhs.8866.org:85/tsfile/live/1007_1.m3u8?key=txiptv&playlive=1&authid=0
广东民生,http://lcx-olt.8866.org:8181/tsfile/live/1081_1.m3u8
广东民生,http://gxdl-lhs.8866.org:85/tsfile/live/1007_1.m3u8?key=txiptv&playlive=0&authid=0
广东新闻,http://lcx-olt.8866.org:8181/tsfile/live/1080_1.m3u8
广东民生,http://ddns.cyruslee.top:8888/udp/239.77.0.225:5146
广东体育,http://ddns.cyruslee.top:8888/udp/239.77.0.112:5146
广东体育超清,http://ddns.cyruslee.top:8888/udp/239.77.0.168:5146
广州综合,http://gxdl-lhs.8866.org:85/tsfile/live/1086_1.m3u8?key=txiptv&playlive=1&authid=0
深圳龙岗,https://lglivepull.sznews.com/live/2647.m3u8
龙岗广播,https://lglivepull.sznews.com/live/2648.m3u8
深圳东部,https://lglivepull.sznews.com/live/2646.m3u8
深圳众创,https://lglivepull.sznews.com/live/2645.m3u8
深圳都市,http://livepull-tcyzb.sztv.com.cn/live/dushi01.m3u8
深圳都市,http://223.109.210.41/4403-tx.otvstream.otvcloud.com/otv/skcc/live/channel46/index.m3u8
深圳电视剧,http://223.109.210.41/4403-tx.otvstream.otvcloud.com/otv/skcc/live/channel47/index.m3u8
深圳电视剧,http://gxdl-lhs.8866.org:85/tsfile/live/1113_1.m3u8?key=txiptv&playlive=1&authid=0
深圳财经生活,http://223.109.210.41/4403-tx.otvstream.otvcloud.com/otv/skcc/live/channel48/index.m3u8
深圳体育健康,http://223.109.210.41/4403-tx.otvstream.otvcloud.com/otv/skcc/live/channel50/index.m3u8
深圳公共,http://223.109.210.41/4403-tx.otvstream.otvcloud.com/otv/skcc/live/channel52/index.m3u8
深圳宜和购物,http://223.109.210.41/4403-tx.otvstream.otvcloud.com/otv/skcc/live/channel42/index.m3u8
蛇口电视台,http://223.109.210.41/4403-tx.otvstream.otvcloud.com/otv/skcc/live/channel37/index.m3u8
番禺电视台,http://video.epaper.pybtv.cn:8080/live/rtmp_live_demo.flv
增城电视台,http://pl1.cloud.dayang.com.cn/live/10062_E5i2s6.m3u8
天威TVG,http://36.36.200.212:9901/tsfile/live/1002_1.m3u8
韶关综合,https://www.sgmsw.cn/videos/tv/201805/1308/SB05RIYZOU8JR418AUQOF62CAJQ08D0E/hls/live.m3u8?zguangd
GRTN健康,http://glive.grtn.cn/live/health.m3u8
GRTN纪录片,http://glive.grtn.cn/live/jilupian.m3u8
GRTN荔枝台,http://glive.grtn.cn/live/lizhi.m3u8
GRTN生活,http://glive.grtn.cn/live/life.m3u8
GRTN文化,http://glive.grtn.cn/live/wenhua_test0203.m3u8
茂名综合,http://gxdl-lhs.8866.org:85/tsfile/live/1070_1.m3u8?key=txiptv&playlive=1&authid=0
茂名文化生活,http://gxdl-lhs.8866.org:85/tsfile/live/1071_1.m3u8?key=txiptv&playlive=1&authid=0
广州综合1,http://lcx-olt.8866.org:8181/tsfile/live/1078_1.m3u8
佛冈综合,https://r2.vzan.com/v/slowlive_763398745742339271.m3u8?zbid=1033266991&tpid=1075591638
广西频道,#genre#
贺州综合,http://zhz.gxhzxw.com:2935/live/HZXW-HD/playlist.m3u8
罗城综合,http://111.12.75.177:9100/lctvlive/lch.m3u8?zguangxd
南宁都市生活,http://hls.nntv.cn/nnlive/NNTV_METRO_A.m3u8?zguangxd
南宁新闻综合,http://hls.nntv.cn/nnlive/NNTV_NEWS_A.m3u8?zguangxd
南宁影娱乐,http://hls.nntv.cn/nnlive/NNTV_VOD_A.m3u8?zguangxd
贵港新闻,http://171.109.211.57:8099/tsfile/live/1008_1.m3u8?key=txiptv
贵港科教,http://171.109.211.57:8099/tsfile/live/0002_1.m3u8?key=txiptv
广西卫视,http://171.109.211.57:8099/tsfile/live/0113_1.m3u8?key=txiptv
广西综艺,http://171.109.211.57:8099/tsfile/live/1013_1.m3u8?key=txiptv
广西都市,http://171.109.211.57:8099/tsfile/live/1012_1.m3u8?key=txiptv
广西新闻,http://171.109.211.57:8099/tsfile/live/1018_1.m3u8?key=txiptv
广西影视,http://171.109.211.57:8099/tsfile/live/1017_1.m3u8?key=txiptv
广西国际,http://171.109.211.57:8099/tsfile/live/1043_1.m3u8?key=txiptv
广西乐思购,http://171.109.211.57:8099/tsfile/live/1112_1.m3u8?key=txiptv
广西移动,http://171.109.211.57:8099/tsfile/live/1044_1.m3u8?key=txiptv
河北频道,#genre#
河北农民,http://121.24.98.251:8090/hls/27/index.m3u8
河北都市,http://121.24.98.251:8090/hls/28/index.m3u8
河北影视,http://121.24.98.251:8090/hls/29/index.m3u8
昌黎综合,https://jwliveqxzb.hebyun.com.cn/clzhpd/clzhpd.m3u8?zhebd
昌黎综合,https://jwcdnqx.hebyun.com.cn/live/clzhpd/1500k/tzwj_video.m3u8?zhebd
邯郸公共,https://jwcdnqx.hebyun.com.cn/live/hdgg/1500k/tzwj_video.m3u8?zhebd
邯郸公共,https://jwliveqxzb.hebyun.com.cn/hdgg/hdgg.m3u8
邯郸科技教育,https://jwliveqxzb.hebyun.com.cn/hdkj/hdkj.m3u8?zhebd
邯郸科技教育,https://jwcdnqx.hebyun.com.cn/live/hdkj/1500k/tzwj_video.m3u8?zhebd
鹿泉一套,https://jwliveqxzb.hebyun.com.cn/luquanyi/luquanyi.m3u8?zhebd
鹿泉一套,https://jwcdnqx.hebyun.com.cn/live/luquanyi/1500k/tzwj_video.m3u8?zhebd
石家庄都市,http://pluslive1.sjzntv.cn/dushi/playlist.m3u8?zhebd
石家庄生活,http://pluslive1.sjzntv.cn/shenghuo/playlist.m3u8?zhebd
石家庄新闻综合,http://pluslive1.sjzntv.cn/xmzh/playlist.m3u8?zhebd
石家庄娱乐,http://pluslive1.sjzntv.cn/yule/playlist.m3u8?zhebd
河北经济生活,http://event.pull.hebtv.com/jishi/jingjishenghuo.m3u8
河北经济生活,https://event.pull.hebtv.com/jishi/jingjishenghuo.m3u8
河北经济生活,http://live.hyxrmt.com:85/live/xwpd.m3u8
河北经济生活,http://183.196.25.171:808/hls/17/index.m3u8
河北经济生活,http://cyz32.livehbindex.hbcatv.cn/live/50000020b7644f6784ae6c6eb82d7665.m3u8?bitrate=2300&pt=5
河北经济生活,http://183.196.25.171:808/hls/17/index.m3u8
河北经济生活,http://api2.52tb.xyz/info?id=482&token=20230218htjgzi
河南频道,#genre#
河南武术世界,http://150.138.8.143/00/SNM/CHANNEL00000657/index.m3u8
宝丰综合,http://tvpull.dxhmt.cn:9081/tv/10421-1.m3u8?zhend
邓州新闻,http://tvpull.dxhmt.cn:9081/tv/11381-1.m3u8?zhend
方城一套,http://tvpull.dxhmt.cn:9081/tv/11322-1.m3u8?zhend
扶沟综合,http://tvpull.dxhmt.cn:9081/tv/11621-1.m3u8?zhend
巩义新闻综合,http://tvpull.dxhmt.cn:9081/tv/10181-1.m3u8?zhend
滑县快乐3,http://tvpull.dxhmt.cn:9081/tv/10526-3.m3u8?zhend
滑县新闻,http://tvpull.dxhmt.cn:9081/tv/10526-1.m3u8?zhend
济源电视一套,http://tvpull.dxhmt.cn:9081/tv/19001-1.m3u8?zhend
郏县综合,http://tvpull.dxhmt.cn:9081/tv/10425-1.m3u8?zhend
焦作公共,http://zhpull.dxhmt.cn/jiaozuo/29b65b69130c4ef1a3283cc7b913da05/playlist.m3u8?zhend
焦作综合,http://zhpull.dxhmt.cn/jiaozuo/b75a92c9503e47cf9e89f7ff247b65f2/playlist.m3u8?zhend
灵宝新闻综合,http://tvpull.dxhmt.cn:9081/tv/11282-1.m3u8?zhend
鹿邑新闻,http://tvpull.dxhmt.cn:9081/tv/11628-1.m3u8?zhend
内黄综合,http://tvpull.dxhmt.cn:9081/tv/10527-1.m3u8?zhend
沁阳文化旅游,http://live.qinyangtv.com:82/channel2/sd/live.m3u8?zhend
汝南综合,http://tvpull.dxhmt.cn:9081/tv/11727-1.m3u8?zhend
嵩县综合新闻,http://tvpull.dxhmt.cn:9081/tv/10325-1.m3u8?zhend
唐河一套,http://tvpull.dxhmt.cn:9081/tv/11328-1.m3u8?zhend
桐柏新闻综合,http://tvpull.dxhmt.cn:9081/tv/11330-1.m3u8?zhend
卫辉综合,http://tvpull.dxhmt.cn:9081/tv/10781-1.m3u8?zhend
温县综合,http://tvpull.dxhmt.cn:9081/tv/10825-1.m3u8?zhend
西华综合,http://tvpull.dxhmt.cn:9081/tv/11622-1.m3u8?zhend
新安新闻综合,http://tvpull.dxhmt.cn:9081/tv/10323-1.m3u8?zhend
新乡县电视台,http://tvpull.dxhmt.cn:9081/tv/10721-1.m3u8?zhend
新野综合,http://tvpull.dxhmt.cn:9081/tv/11329-1.m3u8?zhend
荥阳综合,http://tvpull.dxhmt.cn:9081/tv/10182-1.m3u8?zhend
宜阳综合,http://tvpull.dxhmt.cn:9081/tv/10327-1.m3u8?zhend
永城卫建,http://tvpull.dxhmt.cn/tv/11481-3.m3u8?zhend
禹州公共,http://tvpull.dxhmt.cn:9081/tv/11081-2.m3u8
禹州公共,http://tvpull.dxhmt.cn/tv/11081-2.m3u8?zhend
禹州综合,http://tvpull.dxhmt.cn:9081/tv/11081-1.m3u8?zhend
辽宁频道,#genre#
辽宁都市,http://httplive.slave.bfgd.com.cn:14311/playurl?playtype=live&protocol=http&accesstoken=R5F2408FEU3198804BK78052214IE73560DFP2BF4M340CE68V0Z339CBW1626D4D261E46FEA&playtoken=ABCDEFGH&programid=4200000610
辽宁北方,http://httplive.slave.bfgd.com.cn:14311/playurl?playtype=live&protocol=http&accesstoken=R5F2408FEU3198804BK78052214IE73560DFP2BF4M340CE68V0Z339CBW1626D4D261E46FEA&playtoken=ABCDEFGH&programid=4200000071
辽宁生活,http://httplive.slave.bfgd.com.cn:14311/playurl?playtype=live&protocol=http&accesstoken=R5F2408FEU3198804BK78052214IE73560DFP2BF4M340CE68V0Z339CBW1626D4D261E46FEA&playtoken=ABCDEFGH&programid=4200000073
辽宁体育,http://httplive.slave.bfgd.com.cn:14311/playurl?playtype=live&protocol=http&accesstoken=R5F2408FEU3198804BK78052214IE73560DFP2BF4M340CE68V0Z339CBW1626D4D261E46FEA&playtoken=ABCDEFGH&programid=4200000611
辽宁影视剧,http://httplive.slave.bfgd.com.cn:14311/playurl?playtype=live&protocol=http&accesstoken=R5F2408FEU3198804BK78052214IE73560DFP2BF4M340CE68V0Z339CBW1626D4D261E46FEA&playtoken=ABCDEFGH&programid=4200000070
辽宁教育青少,http://httplive.slave.bfgd.com.cn:14311/playurl?playtype=live&protocol=http&accesstoken=R5F2408FEU3198804BK78052214IE73560DFP2BF4M340CE68V0Z339CBW1626D4D261E46FEA&playtoken=ABCDEFGH&programid=4200000075
辽宁经济,http://httplive.slave.bfgd.com.cn:14311/playurl?playtype=live&protocol=http&accesstoken=R5F2408FEU3198804BK78052214IE73560DFP2BF4M340CE68V0Z339CBW1626D4D261E46FEA&playtoken=ABCDEFGH&programid=4200000076
辽宁公共,http://httplive.slave.bfgd.com.cn:14311/playurl?playtype=live&protocol=http&accesstoken=R5F2408FEU3198804BK78052214IE73560DFP2BF4M340CE68V0Z339CBW1626D4D261E46FEA&playtoken=ABCDEFGH&programid=4200000077
北方导视,http://httplive.slave.bfgd.com.cn:14311/playurl?playtype=live&protocol=http&accesstoken=R5F2408FEU3198804BK78052214IE73560DFP2BF4M340CE68V0Z339CBW1626D4D261E46FEA&playtoken=ABCDEFGH&programid=4200000187
辽宁新动漫,http://httplive.slave.bfgd.com.cn:14311/playurl?playtype=live&protocol=http&accesstoken=R5F2408FEU3198804BK78052214IE73560DFP2BF4M340CE68V0Z339CBW1626D4D261E46FEA&playtoken=ABCDEFGH&programid=4200000140
沈阳新闻综合,http://httplive.slave.bfgd.com.cn:14311/playurl?playtype=live&protocol=http&accesstoken=R5F2408FEU3198804BK78052214IE73560DFP2BF4M340CE68V0Z339CBW1626D4D261E46FEA&playtoken=ABCDEFGH&programid=4200000059
抚顺综合,http://httplive.slave.bfgd.com.cn:14311/playurl?playtype=live&protocol=http&accesstoken=R5F2408FEU3198804BK78052214IE73560DFP2BF4M340CE68V0Z339CBW1626D4D261E46FEA&playtoken=ABCDEFGH&programid=4200000275
鞍山新闻综合,http://httplive.slave.bfgd.com.cn:14311/playurl?playtype=live&protocol=http&accesstoken=R5F2408FEU3198804BK78052214IE73560DFP2BF4M340CE68V0Z339CBW1626D4D261E46FEA&playtoken=ABCDEFGH&programid=4200000274
大连新闻综合,http://httplive.slave.bfgd.com.cn:14311/playurl?playtype=live&protocol=http&accesstoken=R5F2408FEU3198804BK78052214IE73560DFP2BF4M340CE68V0Z339CBW1626D4D261E46FEA&playtoken=ABCDEFGH&programid=4200000273
